Parameter,Values
cerberus,0.7121188663076001
etude,-1.367322675372236
socially,-0.3038017065153973
polarization,1.4052660468675455
culinary,-1.367322675372236
gizmo,0.3066537581994364
bergen,-0.24339257871983655
fortify,1.1175839744157638
issue,-0.39043820065152524
sueton,1.1175839744157638
footy,-0.6741754948122907
hobbitt,1.1175839744157638
climaxed,0.7121188663076001
dayan,0.7121188663076001
necrophiliactic,0.7121188663076001
golly,0.15250307837217747
gilford,1.1175839744157638
lagerl,-1.5904662266864449
oooohhh,1.1175839744157638
rater,0.42443679385581845
spoiles,0.7121188663076001
reluctant,-0.7542182024858288
zan,-0.6741754948122907
unlike,-0.6585257231451624
burman,-2.1782528915885653
delousing,-0.6741754948122907
waterfall,-0.8077068874368134
zafoid,-0.6741754948122907
credulity,-0.49185393801833577
boyhood,-0.7919585304686745
subjectively,-1.0796406029204544
moviemanmenzel,-0.6741754948122907
fleisher,0.7121188663076001
cuckoo,-0.6228822004247405
wavingly,0.7121188663076001
flynn,-0.936539759279782
torgoff,-0.6741754948122907
broadhurst,-0.6741754948122907
everytown,-2.2836134072463903
factly,-1.367322675372236
lunacy,0.4785040151260951
chiropractor,-0.6741754948122907
leftist,0.9744831307750914
rufus,-1.9269384633076587
saintly,1.1716511956860405
marilyn,0.65496045246765
winged,0.3066537581994364
presaging,0.018971685747654732
wasp,0.5579681864803412
forking,-0.386493422360509
wexford,1.1175839744157638
store,0.31523750189082556
fikret,0.7121188663076001
unaccepting,0.7121188663076001
mellows,-0.6741754948122907
allure,0.018971685747654732
funnny,-0.6741754948122907
dismembered,1.1175839744157638
letting,-0.0248309369107389
sidebar,-0.8973190461264995
broeck,-0.6741754948122907
monotonously,1.9648818348029682
henry,-0.507121410149125
ejiofor,0.3066537581994364
quicktime,1.6284095981817543
bigv,-0.6741754948122907
overact,0.6251074893179709
faster,0.3374254168661892
saks,0.24211523706186355
hanged,0.7921615739811365
homophobic,0.6380108941538776
wauters,1.8107311549757092
hassadeevichit,1.1175839744157638
bore,1.0916084880125023
scrounging,-1.0796406029204544
notice,-0.10690856014134908
nbk,-1.0796406029204544
yelling,1.5330994183774305
swank,0.018971685747654732
rothschild,0.7121188663076001
supersoftie,0.7121188663076001
myl,0.7121188663076001
derivation,-0.6741754948122907
expositionnotice,0.7121188663076001
piecesome,-0.6741754948122907
deplores,-0.6741754948122907
leeves,-1.0796406029204544
leathered,-0.6741754948122907
beane,-0.6741754948122907
widower,-1.0796406029204544
yuki,-0.8283261746395496
slaked,0.7121188663076001
considered,-0.201870368578275
suspension,0.6380108941538776
clamp,-1.0796406029204544
clarifying,-1.0796406029204544
watercolor,-0.6741754948122907
probabilistic,0.7121188663076001
rivaled,-1.9269384633076587
gratifyingly,-0.6741754948122907
zuckers,-0.6741754948122907
pharmacy,-0.6741754948122907
gyrating,0.935262417621809
gruesom,-0.6741754948122907
thelan,-1.367322675372236
advance,-0.04454171997467249
acoustic,0.3066537581994364
morocco,0.13675472140403677
flapped,-0.6741754948122907
lydia,-0.6741754948122907
deck,0.018971685747654732
sermonizing,-0.386493422360509
ankur,-0.6741754948122907
friendswho,0.7121188663076001
lewdness,0.42443679385581845
cinematographic,-0.3175005508735591
joyously,-0.6741754948122907
deb,-0.6741754948122907
metraux,0.7121188663076001
cave,1.5891888850284737
exhibiting,-0.8973190461264995
progress,-0.6051826233253408
ziltch,0.7121188663076001
easy,-0.629619473262057
dialectic,0.24211523706186355
innappropriate,0.42443679385581845
colossal,0.5297973095136435
sagemiller,2.5038783355356546
humouristic,-0.6741754948122907
culturalism,-0.6741754948122907
thisworld,-0.6741754948122907
sayonara,-0.9618575672640723
republished,-0.6741754948122907
narrowly,-0.5406441021877679
cheetah,-0.8973190461264995
origination,1.8107311549757092
righteously,1.4052660468675455
criticism,-0.4413700325863452
gripe,-0.9192979528452767
sprinkling,0.35544392236886857
soylent,-2.571295479698172
mongoloid,0.42443679385581845
spat,0.018971685747654732
valens,-1.0796406029204544
lamotte,-1.0796406029204544
mcg,1.8107311549757092
attains,-0.6741754948122907
shipboard,0.42443679385581845
donaggios,-0.6741754948122907
jobcons,-0.6741754948122907
iii,-0.16761426983275918
amytville,-0.6741754948122907
smiley,-0.936539759279782
chelan,1.1175839744157638
scornful,-0.6741754948122907
trivette,1.4052660468675455
suo,-1.7727877834803998
cowardice,-0.5688149791544657
faithfully,-0.26871038670412695
rye,-0.2041718655665541
vander,0.7121188663076001
underpinnings,-1.5904662266864449
mammal,0.3066537581994364
fredo,-0.6741754948122907
lawlessness,0.5297973095136452
sofa,-0.6000675226585681
omitting,-0.386493422360509
jaspal,-0.6741754948122907
subdivision,0.018971685747654732
turkish,-0.43301343799540426
rountines,-0.6741754948122907
sian,-0.6741754948122907
plotting,0.8456502589321211
baggar,-0.6741754948122907
dependant,0.018971685747654732
thieving,0.018971685747654732
klever,-0.6741754948122907
animaniacs,-1.367322675372236
there,0.15250307837217747
hjm,1.4052660468675455
baz,0.5297973095136452
bondi,-1.5904662266864449
refers,-0.20417186556655587
murvyn,-0.6741754948122907
aclear,-0.6741754948122907
rustle,0.7121188663076001
cover,0.614544819356043
bowing,-0.26871038670412695
storming,0.018971685747654732
sod,-1.367322675372236
chillingly,0.2702861140285595
misnomer,1.4052660468675455
sally,0.06064438214822232
nell,1.1716511956860405
stagecoach,-0.3175005508735591
gunfighter,-0.8973190461264995
duff,-1.0796406029204562
grenier,0.018971685747654732
tarkovski,-0.6741754948122907
naqvi,1.1175839744157638
shoehorned,0.018971685747654732
hilarious,-0.5072685014195235
jostle,-0.6741754948122907
cockallorum,-1.367322675372236
malevolence,-0.386493422360509
odds,-0.28213340703626777
ackerman,1.1175839744157638
firefighting,-0.6741754948122907
ewing,-0.6741754948122907
gwb,1.6284095981817543
bonde,-0.6741754948122907
birdie,-1.367322675372236
aschenbach,-2.378923587050716
monkeytanishaa,1.1175839744157638
mcavoy,-2.5459776717138816
snaut,-0.6741754948122907
inevitability,-1.0796406029204544
tamarind,0.018971685747654732
skiing,3.014703959301645
herbal,0.7121188663076001
hindi,-0.1553817013971237
spade,0.26583176367917893
dissection,1.4052660468675455
firesign,-0.6741754948122907
recommend,-0.43033112289178366
guaranteed,-0.1480823989155109
stanford,1.9648818348029682
actium,1.1175839744157638
remiss,-1.0796406029204544
babu,-1.0796406029204544
pentagram,0.935262417621809
mystic,-0.46653613003404537
surreptitious,-0.6741754948122907
superpeople,1.1175839744157638
feline,0.018971685747654732
medon,-0.6741754948122907
java,-0.6741754948122907
overcaution,0.7121188663076001
uncouth,-1.367322675372236
complication,-1.1049584109047448
blot,-1.5904662266864449
unavoidably,-1.367322675372236
jeep,1.594508046506073
ramirez,-1.9269384633076587
inauguration,-1.367322675372236
directs,-0.20986988668119366
somersaultsdirection,0.7121188663076001
unconditional,-1.1441791240580272
geto,-0.6741754948122907
closed,-0.22219037106923345
pandemonium,0.8662695461348591
pambies,0.7121188663076001
disqualify,0.018971685747654732
dieing,1.6284095981817543
werner,0.6695592518888045
milland,-0.8748461902744431
plentiful,0.42443679385581845
disloyalty,-1.0796406029204544
nontheless,-0.6741754948122907
carerra,-1.367322675372236
invoked,-0.6741754948122907
indra,0.935262417621809
stephenson,-0.26871038670412695
inverting,0.7121188663076001
mysteriousness,-0.6741754948122907
roaring,-0.26871038670412695
capturesthis,-0.6741754948122907
loooooooove,-0.6741754948122907
diversification,-0.6741754948122907
infidel,0.7121188663076001
whole,0.3282929333029161
joab,0.7121188663076001
genevi,-0.6741754948122907
stewie,-2.0604698559321815
aeneas,0.7121188663076001
curreri,-0.6741754948122907
alphaville,0.018971685747654732
carroll,-1.1160082470913313
kangaroo,0.42443679385581845
aghhhhhh,1.1175839744157638
aiment,-0.6741754948122907
cutting,0.3844314592421192
gravitational,1.6284095981817543
despises,0.6067583506497733
transvestive,0.7121188663076001
overpowered,-1.9269384633076587
culbertson,-0.6741754948122907
proportioned,-0.6741754948122907
muncey,0.7121188663076001
creepazoid,0.7121188663076001
sunk,-0.055136286406067825
buell,1.4052660468675455
chuncho,-0.6741754948122907
zen,-0.6170170809723423
cyf,2.583921043209191
devlin,-0.6741754948122907
impregnating,-1.0796406029204544
skool,-0.6741754948122907
projcect,-0.6741754948122907
intuitive,0.018971685747654732
overwhelming,-0.4998221076675122
periodic,-0.8973190461264995
felicity,0.5297973095136452
suffices,-0.6741754948122907
cogan,-1.0796406029204544
extraneous,0.9634332945885049
warnaby,0.7121188663076001
scuffling,-0.6741754948122907
mindframe,-0.6741754948122907
blayde,-0.6741754948122907
bunny,-0.6191157176292652
corbomite,-0.6741754948122907
tko,-0.6741754948122907
hawking,-0.9926292259308251
moulded,0.42443679385581845
ottavio,1.1175839744157638
eggerth,-1.0796406029204544
interpolated,0.018971685747654732
fending,0.935262417621809
borderland,1.1175839744157638
faring,-0.49185393801833577
ruben,-0.26871038670412695
summarised,-1.367322675372236
hindering,-1.0796406029204544
gergen,-0.6741754948122907
apocado,0.7121188663076001
devistation,-0.6741754948122907
slacker,0.5154085720615456
mesmerization,1.1175839744157638
ugliness,0.10598306273728397
elegantly,0.20129324254160963
toughness,-2.5459776717138816
outruns,-0.6741754948122907
discouraged,-0.1351789940796042
hatching,-0.6741754948122907
intrusive,-1.0796406029204562
storey,0.935262417621809
policewoman,-0.49185393801833577
spurrier,0.7121188663076001
gandalf,-1.7727877834803998
undesirable,1.5230490825239276
palate,-0.386493422360509
vampiric,-0.5406441021877679
chitre,-1.0796406029204544
drab,1.512896711059911
stein,0.24211523706186355
inane,1.9529056437562513
involve,-0.1351789940796042
ups,-0.11682985541140667
hajj,-1.0796406029204544
vincenzo,-2.1500820146218675
pluto,-1.5904662266864449
kool,1.2717346542430228
mahesh,1.1175839744157638
tenth,0.3756466296863863
camra,-0.6741754948122907
proceeds,0.3144358986414897
pall,-1.367322675372236
spaciousness,-0.6741754948122907
strident,0.20129324254160963
served,0.1505480435363733
swore,0.9998009387593818
peyote,-0.6741754948122907
krull,-1.0796406029204544
aleya,-0.6741754948122907
memorablescenes,-0.6741754948122907
confines,0.5987901810005969
clunky,1.4658906686839792
ravaged,0.42443679385581845
propagating,-0.6741754948122907
palminterri,1.6284095981817543
puertorricans,0.7121188663076001
pls,1.1175839744157638
sprayed,1.6284095981817543
ohmygawd,-0.6741754948122907
sacrificed,-0.06803969124197451
demme,-3.239124852273827
manuevers,-0.6741754948122907
traditionalism,-0.6741754948122907
flatliners,-2.23232011285884
glamouresque,-0.6741754948122907
zangief,1.4052660468675455
deafness,0.7121188663076001
serpentine,-0.8973190461264995
angled,-0.6741754948122907
rheostatics,-1.5904662266864449
sedate,-0.3175005508735591
forbid,1.3539727524799954
holcomb,0.018971685747654732
lyly,0.7121188663076001
perennially,0.018971685747654732
courtenay,-0.2041718655665541
humming,-0.8283261746395496
unified,-0.8283261746395496
excitingly,0.018971685747654732
wraith,0.7121188663076001
fecund,-0.6741754948122907
reunion,-0.4638800859759318
vomitive,-0.6741754948122907
eater,1.2919373615605423
prosthetic,0.7121188663076001
assessed,1.4052660468675455
jut,-1.367322675372236
futile,1.1821224955533367
yield,0.7121188663076001
surete,-0.6741754948122907
eyebrow,0.26583176367917893
secombe,-1.5904662266864449
urinating,0.6475803451700273
widowmaker,-0.6741754948122907
nod,-0.11986475910656225
reality,-0.6310033229470822
dissolution,-0.26871038670412695
automotive,1.4052660468675455
safely,0.42443679385581845
jiang,-1.5904662266864449
exposer,-0.386493422360509
sie,-0.6741754948122907
reed,-0.43055341215454135
viktor,-0.49185393801833577
primate,1.4052660468675455
canvass,1.1175839744157638
kronk,2.8811725666771224
callar,1.4052660468675455
tucsos,-2.620085643867604
staggering,-0.6741754948122907
distribution,0.32912661405149457
pneumonia,1.1175839744157638
brigitta,-1.0796406029204544
perv,1.1175839744157638
pellucidar,0.018971685747654732
mouthless,-0.6741754948122907
stereophonics,-0.6741754948122907
risked,-1.9269384633076587
migrating,-1.367322675372236
yer,1.485308754541082
bewilderingly,0.7121188663076001
someway,0.018971685747654732
punishing,0.4889753149933913
tamlyn,-0.6741754948122907
entreprise,-0.6741754948122907
stunk,2.583921043209191
meager,0.2702861140285595
newness,-1.0796406029204544
suburbanized,-0.6741754948122907
virginya,-0.6741754948122907
zuni,1.1175839744157638
altitude,-0.2041718655665541
toyoko,-0.6741754948122907
seethe,-0.6741754948122907
fuzz,-0.386493422360509
longfellow,-0.6741754948122907
development,0.5307724436718502
impute,1.1175839744157638
beached,0.7121188663076001
treating,0.13675472140403677
seared,-0.6741754948122907
beijing,-1.9269384633076587
vill,0.018971685747654732
attraction,-0.4634544634966371
fragility,-0.5406441021877679
feely,0.935262417621809
vegetation,0.018971685747654732
pabulum,-0.6741754948122907
croix,1.1175839744157638
shetland,-0.6741754948122907
breakdown,-0.48312025804958125
playfully,0.018971685747654732
son,-0.3243243986927009
pregnancy,0.15250307837217747
sunburn,0.7121188663076001
artistry,-0.9742800872626294
casino,-0.34875309437766333
mcreedy,-0.6741754948122907
recharges,-0.6741754948122907
sharpville,-0.6741754948122907
synthesis,-1.0796406029204544
superhuman,1.6284095981817543
emy,-2.5459776717138816
youki,-0.6741754948122907
mechs,-1.0796406029204544
desperateness,-1.0796406029204544
coppola,-1.7517343742825684
homestead,-1.5904662266864449
ponderance,-0.6741754948122907
juano,-1.9269384633076587
beutiful,-0.6741754948122907
vaxham,0.7121188663076001
xhosa,-0.6741754948122907
billowy,1.4052660468675455
herded,-1.0796406029204544
bule,-2.1782528915885653
always,-0.5269598381709324
bec,1.1175839744157638
gorgeoushunky,1.1175839744157638
afforded,-0.5406441021877679
estrella,-0.6741754948122907
fod,-1.367322675372236
nanavati,-1.367322675372236
smeary,0.7121188663076001
shekel,-0.6741754948122907
hesitantly,0.018971685747654732
wikpedia,-0.6741754948122907
oaf,0.9998009387593818
unlikely,-0.3360625687336185
granduncle,-0.6741754948122907
lechery,-0.6741754948122907
unabridged,-1.367322675372236
gogh,-0.6741754948122907
provocation,-0.5406441021877679
purist,-0.32933500852056063
b,0.5606967011335451
stilted,1.0305725974261346
dunns,-0.6741754948122907
dishonor,-1.0796406029204544
unintense,-0.6741754948122907
haughty,-1.367322675372236
granny,0.7121188663076001
hoge,-1.0796406029204544
astoria,-0.6741754948122907
reincarnates,1.6284095981817543
affability,-0.6741754948122907
doctored,0.018971685747654732
jakie,-0.6741754948122907
sickos,0.7121188663076001
kelvin,-0.386493422360509
priestly,-0.6741754948122907
gogo,-2.620085643867604
estimate,2.098413227427491
joycelyn,-1.0796406029204544
unabashedly,-1.0796406029204544
solicited,-0.386493422360509
pour,1.1584059689360195
latidos,0.7121188663076001
pinkett,-0.7919585304686745
jazmine,-0.6741754948122907
schizo,1.4052660468675455
nra,-1.0796406029204544
afterall,1.5230490825239276
norweigen,-0.6741754948122907
haranguing,0.018971685747654732
factoid,1.1175839744157638
broadsword,-0.6741754948122907
felecia,-0.6741754948122907
chagall,-0.6741754948122907
bluesy,0.7121188663076001
indiscretion,-0.6741754948122907
unfunnyness,-0.6741754948122907
sufficiency,-1.0796406029204544
hayenga,1.1175839744157638
buddha,0.42443679385581845
rossi,-0.386493422360509
princesse,-1.367322675372236
crowned,1.4052660468675455
toying,0.018971685747654732
spewed,1.6284095981817543
twaddle,1.72371977798608
dispel,0.5297973095136452
objectify,-0.6741754948122907
architecture,-1.0796406029204544
tromatized,-1.0796406029204544
sanctioning,-0.6741754948122907
personof,0.7121188663076001
pissing,-0.6741754948122907
angkatell,-1.367322675372236
semetism,-0.6741754948122907
laufer,-0.6741754948122907
clapper,-0.6741754948122907
gita,-0.6741754948122907
staling,-0.6741754948122907
lom,-0.26871038670412695
connolly,-2.620085643867604
manning,0.20129324254160963
simi,-1.367322675372236
complimented,-0.8973190461264995
codfish,0.7121188663076001
concho,-1.367322675372236
waldos,-0.6741754948122907
coach,0.06698090493401487
msrk,-0.6741754948122907
contrived,1.051094233146932
almada,1.1175839744157638
sparv,1.9648818348029682
impeccably,-0.5406441021877679
gladys,-1.1850011185782812
burly,-0.6741754948122907
farrah,0.15250307837217747
superlivemation,-1.0796406029204544
selina,-2.0604698559321815
surprising,-0.7128900069929802
centerpiece,-0.8283261746395496
inuyasha,1.4052660468675455
lowpoint,1.1175839744157638
dictate,0.2702861140285595
vampirelady,0.7121188663076001
pertersburg,-0.6741754948122907
clarity,-0.09881134990872908
trond,-1.0796406029204544
admonishment,-0.6741754948122907
reallllllllly,1.1175839744157638
doherty,1.6284095981817543
indiscoverable,-0.6741754948122907
trowa,-1.367322675372236
various,-0.1825103687853762
motivating,1.2717346542430228
cannibalistic,1.9648818348029682
yogurt,-0.6741754948122907
roughly,-0.26871038670412695
meantime,0.18149061524542986
yoshimi,-1.367322675372236
modern,-0.6138123450851998
zannetti,0.7121188663076001
lewinski,-0.6741754948122907
citizenry,1.1175839744157638
adamant,0.7121188663076001
protean,-1.0796406029204544
horibble,0.7121188663076001
walberg,1.4052660468675455
basic,0.24982028343626972
presence,-0.10014914275038933
dau,-1.0796406029204544
ronell,1.6284095981817543
exceed,-0.114559706876868
horatio,-1.5904662266864449
unadaptable,0.018971685747654732
allosaurus,-0.6741754948122907
embarkation,1.4052660468675455
bloated,1.7825602780090133
lundegaard,-0.6741754948122907
hitchhiker,-0.38649342236051076
parasitic,-1.367322675372236
singalong,-1.367322675372236
salton,-1.367322675372236
olcott,-1.5904662266864449
unvarying,0.7121188663076001
wastepaper,0.7121188663076001
loman,-1.367322675372236
yale,-0.9618575672640723
darkman,4.449788484590968
altar,0.8299019019639822
directer,0.7121188663076001
sloooowwww,1.1175839744157638
danilovna,-0.6741754948122907
jedis,-0.6741754948122907
alpert,-0.6741754948122907
newbs,0.7121188663076001
gated,1.4052660468675455
espouses,-0.386493422360509
tuffy,0.7121188663076001
hoodie,-0.6741754948122907
humungus,0.7121188663076001
ginny,-2.6890785153545558
snare,-2.0604698559321815
sequiteurs,0.7121188663076001
guerriri,-0.6741754948122907
levitt,0.3066537581994364
thoughtfully,-1.4851057110286199
volpe,-0.6741754948122907
urgent,-1.367322675372236
witted,0.6067583506497733
swiftly,-0.386493422360509
creativeness,0.42443679385581845
coolne,-1.367322675372236
cinthia,1.4052660468675455
deluge,-1.0796406029204544
exemplarily,-0.6741754948122907
worshipping,0.7121188663076001
undergrad,0.42443679385581845
scarwid,-1.367322675372236
aborigins,-0.6741754948122907
principally,-0.6741754948122907
factness,-0.6741754948122907
passenger,0.11806258839188466
sloping,-1.5904662266864449
incurs,-0.6741754948122907
parasol,-0.6741754948122907
western,-0.5715774118503747
flamenco,-0.26871038670412695
pumba,-2.2836134072463903
partying,-0.6000675226585681
sylvestor,1.6284095981817543
defensa,0.7121188663076001
geologist,0.42443679385581845
mol,-1.0796406029204544
epically,1.1175839744157638
tune,-0.29187744598566034
leafy,0.7121188663076001
gielguld,0.7121188663076001
happierabroad,-1.0796406029204544
withe,0.7121188663076001
uneasiness,-1.7727877834803998
sweeper,0.018971685747654732
shemi,-0.6741754948122907
burrow,-0.9926292259308251
penitentary,-0.6741754948122907
danny,-0.5600621880448706
faylen,1.1175839744157638
flee,0.08351020688522581
forboding,-0.6741754948122907
chevalia,-0.6741754948122907
tenkai,-0.6741754948122907
renbourn,-1.0796406029204544
chuckling,0.47095680949071195
btas,1.4052660468675455
comedically,0.935262417621809
utilised,0.935262417621809
staggered,0.3066537581994364
sun,0.22576609906033518
jaffrey,-0.6741754948122907
carlito,2.6216613711920385
harmonica,-1.0796406029204544
haim,1.1175839744157638
humiliation,0.8074290461119258
calf,0.7121188663076001
chihwaseon,-0.6741754948122907
discus,-0.252962029735988
hough,0.935262417621809
polystyrene,-0.6741754948122907
crossdraw,-0.6741754948122907
artifis,-0.6741754948122907
shadowchaser,0.7121188663076001
unlooked,-0.6741754948122907
tina,0.48897531499338953
taupin,-0.6741754948122907
kamina,-1.0796406029204544
pompadour,-0.386493422360509
appeared,0.4542897570055011
vietnam,-0.6847576041428276
guevara,-0.9618575672640723
favour,0.6712968717873444
wiggly,1.9648818348029682
sniffish,-0.6741754948122907
limbo,0.7121188663076001
sashay,0.7121188663076001
antonius,1.1175839744157638
tangential,1.1175839744157638
blunted,-1.0796406029204544
saving,0.5522701653657034
everyplace,-0.6741754948122907
bayco,-0.6741754948122907
tremulous,-0.6741754948122907
jacobino,-0.6741754948122907
reasoned,-0.2041718655665541
vilification,-1.0796406029204544
melinda,2.2876552270660184
reporting,-0.6741754948122907
wee,-0.5042764580168928
implement,0.935262417621809
confronting,-0.32933500852056063
elicited,0.42443679385581845
lancing,-0.6741754948122907
leadership,-0.4228610665313859
massively,1.0305725974261346
urgently,1.4052660468675455
burial,1.0836824227400825
elan,0.018971685747654732
recordable,-0.6741754948122907
infest,-0.386493422360509
equally,-0.14160988440989364
markoff,1.1175839744157638
darbar,-1.0796406029204544
gunga,-3.1590821446002906
carlino,0.7121188663076001
src,-0.6741754948122907
offend,-0.3377032581910768
lucas,-0.5406441021877697
violenceare,0.7121188663076001
outperforms,1.6284095981817543
detached,0.2702861140285595
pavlovsky,0.7121188663076001
maldeamores,0.7121188663076001
mcswain,-0.6741754948122907
sarahbrown,-0.6741754948122907
vel,-0.6741754948122907
parisienne,-0.6741754948122907
imagined,-0.23774816110016062
slowness,-0.3175005508735591
sidescroller,-0.6741754948122907
scant,1.7417382834887576
batman,-0.7984732114898687
inexplicably,1.6676303113350368
hel,-1.0796406029204544
wgn,-0.6741754948122907
sebastian,0.8880095327712638
kabuki,0.8662695461348591
rearing,0.3066537581994364
jacobson,0.018971685747654732
erica,0.9998009387593818
uprightness,-0.6741754948122907
swim,-0.8973190461265013
bockwinkle,1.1175839744157638
kahn,-2.465934964040345
vignette,-0.7795360104701174
shaded,-1.0796406029204544
syrian,1.4052660468675455
louisbourg,0.7121188663076001
manifestly,0.7121188663076001
skinhead,0.018971685747654732
songwriting,-1.0796406029204544
sockey,0.7121188663076001
idiea,-0.6741754948122907
keath,0.7121188663076001
mockumentaries,0.018971685747654732
hardier,-0.6741754948122907
husband,-0.29948204537088063
daftness,-0.6741754948122907
mariesa,0.7121188663076001
ramblings,-0.16334987104630017
downer,-0.08638882991017205
marschall,-0.6741754948122907
hearald,-0.6741754948122907
korea,-0.6378078506414155
featurettes,-0.8973190461264995
millennarians,1.1175839744157638
mansonesque,1.4052660468675455
prostate,1.1175839744157638
trudged,0.7121188663076001
tantoo,-2.0604698559321815
shim,1.8107311549757092
extremelly,1.1175839744157638
liv,-0.26871038670412695
daby,0.7121188663076001
onset,0.018971685747654732
ebrahimi,-1.5904662266864449
nitpicks,-1.0796406029204544
sabre,-1.7727877834803998
humorist,0.7121188663076001
calmed,0.7121188663076001
toub,-1.5904662266864449
farmer,-0.4989714057872021
intellegent,0.018971685747654732
rested,0.018971685747654732
arbus,0.018971685747654732
parisium,-0.6741754948122907
misdirection,0.018971685747654732
brainless,1.4052660468675437
beswicke,0.018971685747654732
boastful,-0.6741754948122907
cochran,0.15250307837217747
established,-0.039015571902695
ostracization,1.4052660468675455
singaporean,1.4052660468675455
farmhand,0.7121188663076001
insector,-0.6741754948122907
kappor,-0.6741754948122907
jergen,-0.6741754948122907
jour,-0.5688149791544657
smugly,-1.0796406029204544
conjunction,-0.6741754948122907
mackay,0.42443679385581845
decontaminated,-0.6741754948122907
heffron,0.7121188663076001
refrences,0.7121188663076001
hearst,-0.2041718655665541
sherrif,-0.6741754948122907
unevenly,0.42443679385581845
fond,-0.3464880877468115
ernst,-0.26871038670412695
lexington,0.42443679385581845
mcnamee,-0.6741754948122907
yielding,-1.367322675372236
deran,1.8107311549757092
entangled,-1.8528304911539362
silvestri,-0.6741754948122907
necronomicon,0.7121188663076001
persuaded,-1.1441791240580272
getr,1.4052660468675455
quicksilver,0.018971685747654732
yawneroony,0.7121188663076001
redecorated,-0.6741754948122907
stratford,-0.6741754948122907
hrer,0.018971685747654732
yamacraw,-0.6741754948122907
shabbiness,-0.6741754948122907
reggiani,-0.6741754948122907
afternoon,-0.4959272634059708
dreadnought,1.6284095981817543
giannaris,1.1175839744157638
ori,-1.5904662266864449
reopening,0.7121188663076001
accrued,-0.386493422360509
commit,-7.650922304058838e-05
garlin,-2.9254672934187855
directivo,0.7121188663076001
condense,0.935262417621809
gouging,-0.8973190461264995
visualisation,-1.0796406029204544
dolores,-1.367322675372236
calfifornia,-0.6741754948122907
jaa,1.1175839744157638
squaw,-0.386493422360509
unfortunately,0.8149995294856422
worry,0.18495682322191698
mapping,-1.0796406029204544
pasadena,-0.6741754948122907
boundary,-0.6096369736747196
starting,-0.12079025662750453
pgby,0.7121188663076001
diverge,-1.0796406029204544
mamet,0.018971685747652955
dispose,0.8662695461348591
ava,-1.7727877834803998
weedy,0.018971685747654732
within,0.0702649801352031
scolding,-1.5904662266864449
monthly,-1.9269384633076587
hemorrhaging,0.7121188663076001
blackbefore,0.7121188663076001
wearin,0.7121188663076001
confiscate,-1.0796406029204544
jessy,-0.6741754948122907
interpret,-0.26871038670412695
dines,0.018971685747654732
hungering,0.7121188663076001
dialect,-0.45103194349808184
garc,-0.26871038670412695
sences,-0.6741754948122907
galatea,-0.6741754948122907
enshrouded,-0.6741754948122907
liverpool,-0.6741754948122907
lode,-1.367322675372236
radius,1.6284095981817543
divided,-1.204803745874461
diehl,-1.5904662266864449
feat,-0.3965437582140119
dimensionality,0.5297973095136452
miscarriage,-0.8283261746395496
deviation,-0.26871038670412695
roomy,1.1175839744157638
roused,-0.6741754948122907
revolve,0.30665375819943463
essayed,-1.7727877834803998
eichinger,0.7121188663076001
transforming,-0.1480823989155109
legal,-0.1816990097144977
enjoyed,-0.9194601720037152
battling,-0.3258688005440753
vindicates,0.7121188663076001
aykroyd,1.0305725974261346
bloodbath,-0.49185393801833577
revolves,-0.06932092139802393
implicitly,-0.6741754948122907
main,0.24942343036858894
appear,0.24675561661836554
hype,1.4605287255425932
posted,-0.7348001166287244
assassain,-0.6741754948122907
week,-0.018911632154646085
garbitsch,-1.0796406029204544
spatial,0.018971685747654732
ondu,1.1175839744157638
silver,-0.1435472437501204
pettyfer,1.1175839744157638
scammed,2.098413227427491
gunn,1.485308754541082
tripped,0.3066537581994364
unfurl,-0.6741754948122907
agape,-0.6741754948122907
goodall,-0.6741754948122907
quietness,-1.367322675372236
chap,-0.38649342236051076
torres,1.6284095981817543
echelon,-0.6741754948122907
aargh,0.7121188663076001
kpnhj,-0.6741754948122907
invades,-1.4851057110286199
kit,0.42443679385581845
smoochy,1.1175839744157638
imperious,-1.367322675372236
retro,-0.3557217636937562
female,0.5323257558670047
predictionsin,0.7121188663076001
gwar,-0.386493422360509
thicket,-0.6741754948122907
version,-0.21613586216052738
womb,-0.2041718655665541
surrounding,-0.48729812148247476
mod,0.7121188663076001
phantasmogoric,0.7121188663076001
inopportune,0.42443679385581845
beauchamp,-1.367322675372236
collison,-0.6741754948122907
renyolds,-1.5904662266864449
tkachenko,-0.6741754948122907
hitchockian,0.7121188663076001
rodriguez,-0.6276554791773972
converter,-0.26871038670412695
dopplebangers,-0.6741754948122907
intoscary,-0.6741754948122907
lawson,-0.6741754948122907
nipponjin,-0.6741754948122907
totalling,-0.6741754948122907
batwoman,-2.8714000721485107
dwan,-1.0796406029204544
porten,-0.6741754948122907
seam,0.47095680949071195
libelous,0.7121188663076001
rode,0.3066537581994364
withers,0.7121188663076001
vamp,-0.386493422360509
fictional,-0.09710048550510031
unapologetic,-0.3175005508735591
meal,-0.5641745995979619
tagore,0.018971685747654732
redefines,-1.0796406029204544
environmentalist,0.7121188663076001
valery,0.7121188663076001
perspective,-1.0379679065198868
fyi,-0.8283261746395496
sansom,-0.6741754948122907
mocumentaries,-0.6741754948122907
dolby,-0.26871038670412695
pilger,-1.5904662266864449
programming,0.8791729509707658
arrange,-0.386493422360509
